# tracer: function_graph
#
# CPU  DURATION                  FUNCTION CALLS
# |     |   |                     |   |   |   |
  7)   0.100 us    |      os_get_current_tick [nvidia]();
  7)   0.100 us    |      os_get_current_tick [nvidia]();
  7)   0.110 us    |      os_get_current_thread [nvidia]();
  7)   0.091 us    |      os_get_cpu_number [nvidia]();
  7)   0.100 us    |      os_acquire_spinlock [nvidia]();
  7)   0.090 us    |      os_release_spinlock [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_thread [nvidia]();
  7)   0.100 us    |      os_get_cpu_number [nvidia]();
  7)   0.101 us    |      os_acquire_spinlock [nvidia]();
  7)   0.090 us    |      os_release_spinlock [nvidia]();
  7)   0.100 us    |      os_get_current_tick [nvidia]();
  7)   0.091 us    |      os_get_current_tick [nvidia]();
  7)   0.110 us    |      os_get_current_thread [nvidia]();
  7)   0.100 us    |      os_get_cpu_number [nvidia]();
  7)   0.090 us    |      os_acquire_spinlock [nvidia]();
  7)   0.090 us    |      os_release_spinlock [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.101 us    |      os_get_current_thread [nvidia]();
  7)   0.100 us    |      os_get_cpu_number [nvidia]();
  7)   0.100 us    |      os_acquire_spinlock [nvidia]();
  7)   0.090 us    |      os_release_spinlock [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.100 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_thread [nvidia]();
  7)   0.100 us    |      os_get_cpu_number [nvidia]();
  7)   0.100 us    |      os_acquire_spinlock [nvidia]();
  7)   0.100 us    |      os_release_spinlock [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_thread [nvidia]();
  7)   0.090 us    |      os_get_cpu_number [nvidia]();
  7)   0.100 us    |      os_acquire_spinlock [nvidia]();
  7)   0.091 us    |      os_release_spinlock [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.100 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_thread [nvidia]();
  7)   0.090 us    |      os_get_cpu_number [nvidia]();
  7)   0.100 us    |      os_acquire_spinlock [nvidia]();
  7)   0.091 us    |      os_release_spinlock [nvidia]();
  7)   0.100 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_thread [nvidia]();
  7)   0.090 us    |      os_get_cpu_number [nvidia]();
  7)   0.100 us    |      os_acquire_spinlock [nvidia]();
  7)   0.090 us    |      os_release_spinlock [nvidia]();
  7)   0.091 us    |      os_get_current_tick [nvidia]();
  7)   0.100 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_thread [nvidia]();
  7)   0.111 us    |      os_get_cpu_number [nvidia]();
  7)   0.100 us    |      os_acquire_spinlock [nvidia]();
  7)   0.090 us    |      os_release_spinlock [nvidia]();
  7)   0.091 us    |      os_get_current_tick [nvidia]();
  7)   0.100 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_thread [nvidia]();
  7)   0.100 us    |      os_get_cpu_number [nvidia]();
  7)   0.100 us    |      os_acquire_spinlock [nvidia]();
  7)   0.090 us    |      os_release_spinlock [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.101 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_thread [nvidia]();
  7)   0.110 us    |      os_get_cpu_number [nvidia]();
  7)   0.090 us    |      os_acquire_spinlock [nvidia]();
  7)   0.090 us    |      os_release_spinlock [nvidia]();
  7)   0.100 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.101 us    |      os_get_current_thread [nvidia]();
  7)   0.110 us    |      os_get_cpu_number [nvidia]();
  7)   0.100 us    |      os_acquire_spinlock [nvidia]();
  7)   0.091 us    |      os_release_spinlock [nvidia]();
  7)   0.100 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.100 us    |      os_get_current_thread [nvidia]();
  7)   0.100 us    |      os_get_cpu_number [nvidia]();
  7)   0.110 us    |      os_acquire_spinlock [nvidia]();
  7)   0.090 us    |      os_release_spinlock [nvidia]();
  7)   0.091 us    |      os_get_current_tick [nvidia]();
  7)   0.100 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_thread [nvidia]();
  7)   0.110 us    |      os_get_cpu_number [nvidia]();
  7)   0.090 us    |      os_acquire_spinlock [nvidia]();
  7)   0.090 us    |      os_release_spinlock [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.091 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_thread [nvidia]();
  7)   0.110 us    |      os_get_cpu_number [nvidia]();
  7)   0.090 us    |      os_acquire_spinlock [nvidia]();
  7)   0.100 us    |      os_release_spinlock [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.201 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_thread [nvidia]();
  7)   0.090 us    |      os_get_cpu_number [nvidia]();
  7)   0.091 us    |      os_acquire_spinlock [nvidia]();
  7)   0.090 us    |      os_release_spinlock [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_thread [nvidia]();
  7)   0.090 us    |      os_get_cpu_number [nvidia]();
  7)   0.100 us    |      os_acquire_spinlock [nvidia]();
  7)   0.090 us    |      os_release_spinlock [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.100 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_thread [nvidia]();
  7)   0.100 us    |      os_get_cpu_number [nvidia]();
  7)   0.100 us    |      os_acquire_spinlock [nvidia]();
  7)   0.091 us    |      os_release_spinlock [nvidia]();
  7)   0.100 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_thread [nvidia]();
  7)   0.110 us    |      os_get_cpu_number [nvidia]();
  7)   0.090 us    |      os_acquire_spinlock [nvidia]();
  7)   0.090 us    |      os_release_spinlock [nvidia]();
  7)   0.091 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_thread [nvidia]();
  7)   0.091 us    |      os_get_cpu_number [nvidia]();
  7)   0.100 us    |      os_acquire_spinlock [nvidia]();
  7)   0.100 us    |      os_release_spinlock [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.100 us    |      os_get_current_tick [nvidia]();
  7)   0.110 us    |      os_get_current_thread [nvidia]();
  7)   0.090 us    |      os_get_cpu_number [nvidia]();
  7)   0.101 us    |      os_acquire_spinlock [nvidia]();
  7)   0.090 us    |      os_release_spinlock [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.110 us    |      os_get_current_thread [nvidia]();
  7)   0.100 us    |      os_get_cpu_number [nvidia]();
  7)   0.100 us    |      os_acquire_spinlock [nvidia]();
  7)   0.091 us    |      os_release_spinlock [nvidia]();
  7)   0.100 us    |      os_get_current_tick [nvidia]();
  7)   0.100 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_thread [nvidia]();
  7)   0.100 us    |      os_get_cpu_number [nvidia]();
  7)   0.090 us    |      os_acquire_spinlock [nvidia]();
  7)   0.090 us    |      os_release_spinlock [nvidia]();
  7)   0.091 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_thread [nvidia]();
  7)   0.110 us    |      os_get_cpu_number [nvidia]();
  7)   0.100 us    |      os_acquire_spinlock [nvidia]();
  7)   0.100 us    |      os_release_spinlock [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.101 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_thread [nvidia]();
  7)   0.090 us    |      os_get_cpu_number [nvidia]();
  7)   0.100 us    |      os_acquire_spinlock [nvidia]();
  7)   0.090 us    |      os_release_spinlock [nvidia]();
  7)   0.200 us    |      os_get_current_tick [nvidia]();
  7)   0.101 us    |      os_get_current_tick [nvidia]();
  7)   0.110 us    |      os_get_current_thread [nvidia]();
  7)   0.090 us    |      os_get_cpu_number [nvidia]();
  7)   0.110 us    |      os_acquire_spinlock [nvidia]();
  7)   0.120 us    |      os_release_spinlock [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.101 us    |      os_get_current_tick [nvidia]();
  7)   0.110 us    |      os_get_current_thread [nvidia]();
  7)   0.110 us    |      os_get_cpu_number [nvidia]();
  7)   0.090 us    |      os_acquire_spinlock [nvidia]();
  7)   0.110 us    |      os_release_spinlock [nvidia]();
  7)   0.100 us    |      os_get_current_tick [nvidia]();
  7)   0.101 us    |      os_get_current_tick [nvidia]();
  7)   0.110 us    |      os_get_current_thread [nvidia]();
  7)   0.090 us    |      os_get_cpu_number [nvidia]();
  7)   0.100 us    |      os_acquire_spinlock [nvidia]();
  7)   0.120 us    |      os_release_spinlock [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.100 us    |      os_get_current_tick [nvidia]();
  7)   0.110 us    |      os_get_current_thread [nvidia]();
  7)   0.110 us    |      os_get_cpu_number [nvidia]();
  7)   0.100 us    |      os_acquire_spinlock [nvidia]();
  7)   0.120 us    |      os_release_spinlock [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.100 us    |      os_get_current_tick [nvidia]();
  7)   0.110 us    |      os_get_current_thread [nvidia]();
  7)   0.100 us    |      os_get_cpu_number [nvidia]();
  7)   0.100 us    |      os_acquire_spinlock [nvidia]();
  7)   0.101 us    |      os_release_spinlock [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.120 us    |      os_get_current_thread [nvidia]();
  7)   0.100 us    |      os_get_cpu_number [nvidia]();
  7)   0.090 us    |      os_acquire_spinlock [nvidia]();
  7)   0.090 us    |      os_release_spinlock [nvidia]();
  7)   0.091 us    |      os_get_current_tick [nvidia]();
  7)   0.100 us    |      os_get_current_tick [nvidia]();
  7)   0.110 us    |      os_get_current_thread [nvidia]();
  7)   0.111 us    |      os_get_cpu_number [nvidia]();
  7)   0.100 us    |      os_acquire_spinlock [nvidia]();
  7)   0.090 us    |      os_release_spinlock [nvidia]();
  7)   0.110 us    |      os_get_current_tick [nvidia]();
  7)   0.100 us    |      os_get_current_tick [nvidia]();
  7)   0.110 us    |      os_get_current_thread [nvidia]();
  7)   0.090 us    |      os_get_cpu_number [nvidia]();
  7)   0.090 us    |      os_acquire_spinlock [nvidia]();
  7)   0.110 us    |      os_release_spinlock [nvidia]();
  7)   0.100 us    |      os_get_current_tick [nvidia]();
  7)   0.101 us    |      os_get_current_tick [nvidia]();
  7)   0.110 us    |      os_get_current_thread [nvidia]();
  7)   0.110 us    |      os_get_cpu_number [nvidia]();
  7)   0.090 us    |      os_acquire_spinlock [nvidia]();
  7)   0.090 us    |      os_release_spinlock [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.111 us    |      os_get_current_thread [nvidia]();
  7)   0.090 us    |      os_get_cpu_number [nvidia]();
  7)   0.100 us    |      os_acquire_spinlock [nvidia]();
  7)   0.111 us    |      os_release_spinlock [nvidia]();
  7)   0.190 us    |      os_get_current_tick [nvidia]();
  7)   0.100 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_thread [nvidia]();
  7)   0.110 us    |      os_get_cpu_number [nvidia]();
  7)   0.090 us    |      os_acquire_spinlock [nvidia]();
  7)   0.090 us    |      os_release_spinlock [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.100 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_thread [nvidia]();
  7)   0.090 us    |      os_get_cpu_number [nvidia]();
  7)   0.090 us    |      os_acquire_spinlock [nvidia]();
  7)   0.121 us    |      os_release_spinlock [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.110 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_thread [nvidia]();
  7)   0.090 us    |      os_get_cpu_number [nvidia]();
  7)   0.090 us    |      os_acquire_spinlock [nvidia]();
  7)   0.090 us    |      os_release_spinlock [nvidia]();
  7)   0.101 us    |      os_get_current_tick [nvidia]();
  7)   0.100 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_thread [nvidia]();
  7)   0.111 us    |      os_get_cpu_number [nvidia]();
  7)   0.100 us    |      os_acquire_spinlock [nvidia]();
  7)   0.090 us    |      os_release_spinlock [nvidia]();
  7)   0.091 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.100 us    |      os_get_current_thread [nvidia]();
  7)   0.100 us    |      os_get_cpu_number [nvidia]();
  7)   0.100 us    |      os_acquire_spinlock [nvidia]();
  7)   0.090 us    |      os_release_spinlock [nvidia]();
  7)   0.100 us    |      os_get_current_tick [nvidia]();
  7)   0.101 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_thread [nvidia]();
  7)   0.100 us    |      os_get_cpu_number [nvidia]();
  7)   0.100 us    |      os_acquire_spinlock [nvidia]();
  7)   0.090 us    |      os_release_spinlock [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.100 us    |      os_get_current_tick [nvidia]();
  7)   0.121 us    |      os_get_current_thread [nvidia]();
  7)   0.090 us    |      os_get_cpu_number [nvidia]();
  7)   0.090 us    |      os_acquire_spinlock [nvidia]();
  7)   0.090 us    |      os_release_spinlock [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_thread [nvidia]();
  7)   0.091 us    |      os_get_cpu_number [nvidia]();
  7)   0.100 us    |      os_acquire_spinlock [nvidia]();
  7)   0.090 us    |      os_release_spinlock [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.100 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_thread [nvidia]();
  7)   0.110 us    |      os_get_cpu_number [nvidia]();
  7)   0.091 us    |      os_acquire_spinlock [nvidia]();
  7)   0.090 us    |      os_release_spinlock [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_thread [nvidia]();
  7)   0.090 us    |      os_get_cpu_number [nvidia]();
  7)   0.100 us    |      os_acquire_spinlock [nvidia]();
  7)   0.091 us    |      os_release_spinlock [nvidia]();
  7)   0.210 us    |      os_get_current_tick [nvidia]();
  7)   0.221 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_thread [nvidia]();
  7)   0.091 us    |      os_get_cpu_number [nvidia]();
  7)   0.100 us    |      os_acquire_spinlock [nvidia]();
  7)   0.100 us    |      os_release_spinlock [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_thread [nvidia]();
  7)   0.100 us    |      os_get_cpu_number [nvidia]();
  7)   0.100 us    |      os_acquire_spinlock [nvidia]();
  7)   0.090 us    |      os_release_spinlock [nvidia]();
  7)   0.090 us    |      os_get_current_tick [nvidia]();
  7)   0.091 us    |      os_get_current_tick [nvidia]();
  7)   0.090 us    |      os_get_current_thread [nvidia]();
  7)   0.100 us    |      os_get_cpu_number [nvidia]();
  7)   0.100 us    |      os_acquire_spinlock [nvidia]();
